Car_ID,num__0,num__1,num__2,num__3,num__4,num__5,num__6,num__7,nominal__Brand_Honda,nominal__Brand_Hyundai,nominal__Brand_Kia,nominal__Brand_Mahindra,nominal__Brand_Maruti,nominal__Brand_Renault,nominal__Brand_Skoda,nominal__Brand_Tata,nominal__Brand_Toyota,nominal__Brand_Volkswagen,nominal__Fuel_Type_CNG,nominal__Fuel_Type_Diesel,nominal__Fuel_Type_Electric,nominal__Fuel_Type_Petrol,nominal__Transmission_Automatic,nominal__Transmission_Manual,nominal__City_Ahmedabad,nominal__City_Bengaluru,nominal__City_Chandigarh,nominal__City_Delhi,nominal__City_Hyderabad,nominal__City_Jaipur,nominal__City_Kochi,nominal__City_Lucknow,nominal__City_Mumbai,nominal__City_Pune,nominal__Seller_Type_Certified Dealer,nominal__Seller_Type_Dealer,nominal__Seller_Type_Individual,Resale_Price_Lakh
CAR0035,-1.698227230458905,0.6815251619629222,0.1463098743267867,0.3390604405543891,-0.755751510402082,0.0,-0.4541049754055279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0264,-1.698227230458905,0.8000069133262055,-0.523011764008815,-0.5976174509447861,-0.755751510402082,0.0,1.7135563436573236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
CAR0092,-1.698227230458905,2.2748955658524976,2.5100603778176325,1.706358704991104,-0.755751510402082,0.0,0.42901630273118935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0053,-1.0923092221000483,2.3085294599656434,-1.4613962536354725,-2.0309232178025836,0.484456096411591,0.0,-1.0963749958685949,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
CAR0265,0.7254448029765217,-0.2098012958120072,1.500518770494167,0.6596683094567909,1.7246637032252639,0.0,0.42901630273118935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.97
CAR0242,-0.4863912137411916,0.11964128383742764,-0.3517899495508704,0.31705793974736096,-0.755751510402082,0.0,0.18816504505753917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.88
CAR0014,0.4224857987970934,-0.5244336565410316,-0.6942335784667596,-1.0973885407044126,-0.755751510402082,0.0,1.1515700757521399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.91
CAR0089,0.11952679461766508,0.29323739950376504,-1.4436069742112705,0.3987815141734642,-0.755751510402082,0.0,-1.2569425009843618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.64
CAR0274,0.11952679461766508,0.07566284750124708,-0.36957922897507245,-0.18271315001226518,1.7246637032252639,0.0,-0.8555237381949448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.92
CAR0167,-1.698227230458905,2.39481876982063,1.0090899264005855,0.9802761783591936,1.7246637032252639,0.0,0.991002570636373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2
CAR0315,0.4224857987970934,-0.2096317131526132,0.5487923212993578,0.48364830300057027,-0.755751510402082,0.0,-0.6146724805212946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.51
CAR0135,-0.18343220956176326,0.5766665509042912,1.500518770494167,1.4234694089007494,-0.755751510402082,0.0,1.39242133342579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.09
CAR0308,-1.698227230458905,0.856110509809058,0.5020954628108275,0.8576908167200397,-0.755751510402082,0.0,1.0712863231942564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2
CAR0244,0.11952679461766508,-0.22675956175140843,-0.9388361705495376,-0.6259063805538218,-0.755751510402082,0.0,0.027597539941772414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.32
CAR0055,0.7254448029765217,-1.3880898770581713,-1.5681319301806849,-0.37444922847350637,-0.755751510402082,0.0,-0.2935374702897611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.39
CAR0051,-1.0923092221000483,1.2597455029433733,0.36422854727326165,1.0714293959883072,-0.755751510402082,0.0,-0.13296996517399434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
CAR0175,-0.7893502179206199,1.9411003646119496,1.100259983449621,0.8765501031260631,1.7246637032252639,0.0,-0.6949562330791781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2
CAR0190,0.11952679461766508,-1.001865370288308,-0.9744147293979417,-0.47817530370663597,-0.755751510402082,0.0,-1.5780775112158953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.27
CAR0319,-0.18343220956176326,1.4798637948368014,-0.01379364049103166,0.44592973018852333,-0.755751510402082,0.0,-1.4175100061001285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.68
CAR0188,-1.0923092221000483,0.1720140618136118,0.29974240936052926,-1.1728256863285076,0.484456096411591,0.0,-1.2569425009843618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.06
CAR0170,-0.4863912137411916,0.44832074151958945,-1.6303944081653918,-2.5978805153836713,1.7246637032252639,0.0,-1.6583612637737786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.71
CAR0059,0.4224857987970934,-1.0487267118341868,0.8156315126623884,1.316600119266615,-0.755751510402082,0.0,0.6698675604048395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4
CAR0049,0.7254448029765217,-0.005454191242222205,1.0846943639534443,1.4611879817127962,-0.755751510402082,0.0,0.991002570636373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.77
CAR0236,1.3313628113353784,-1.9310370248846678,-0.18501545494897628,-1.6065892736670515,1.7246637032252639,0.0,-0.6146724805212946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.04
CAR0253,-1.3952682262794767,0.8241724422898523,0.49097716317070117,0.7131029542738584,-0.755751510402082,0.0,-0.13296996517399434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2
CAR0022,0.4224857987970934,-0.2851242603595144,0.6177257790681407,0.6439522374517712,-0.755751510402082,0.0,1.3121375808679065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.95
CAR0161,1.3313628113353784,-0.3244674373389253,1.61614908675148,-0.24872065243334868,1.7246637032252639,0.0,0.6698675604048395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.66
CAR0277,-0.7893502179206199,0.6372358240845193,-0.3673555690470472,-1.6600239184841186,-0.755751510402082,0.0,1.0712863231942564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.68
CAR0192,1.02840380715595,-1.5066846835277174,1.0090899264005855,0.5182236614116135,-0.755751510402082,0.0,0.42901630273118935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.92
CAR0294,0.4224857987970934,-0.2554755587421279,-0.409605107679527,0.3704925845644285,-0.755751510402082,0.0,-0.4541049754055279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.23
CAR0258,1.3313628113353784,-1.7306751128106421,-0.7809563156597445,-0.8962228190401607,-0.755751510402082,0.0,-1.0160912433107117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.2
CAR0150,0.7254448029765217,-2.038439375834209,2.7991361684609157,2.616712175881872,-0.755751510402082,0.0,-0.6146724805212946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5
CAR0131,0.4224857987970934,0.5785036963810597,-0.22948865350948136,-2.238375368268844,0.484456096411591,0.0,0.26844879761542256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.57
CAR0152,-0.4863912137411916,-0.38382136812682965,1.3537572152445,1.6277783449660055,-0.755751510402082,0.0,0.027597539941772414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.23
CAR0100,-0.18343220956176326,0.02569249053314475,-0.627523780626002,0.6502386662537796,-0.755751510402082,0.0,-0.7752399856370614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.49
CAR0088,-0.7893502179206199,0.7647902477253823,1.2514688585553384,0.9802761783591936,-0.755751510402082,0.0,1.5529888385415567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.36
CAR0215,1.6343218155148067,-0.4602466199603979,0.21301967216754433,0.14418114769214413,0.484456096411591,0.0,0.34873255017330596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.57
CAR0122,1.6343218155148067,-1.9310370248846678,-1.2234646413367702,-1.6128757024690594,-0.755751510402082,0.0,1.0712863231942564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.18
CAR0320,0.11952679461766508,-0.056555099272951284,-0.1494368961005722,-1.7323178497072091,0.484456096411591,0.0,1.6332725910994401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.57
CAR0021,1.3313628113353784,-0.7608036199597193,-0.011569980563006404,-0.34301708446346696,1.7246637032252639,0.0,0.9107188180784896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.97
CAR0189,-1.3952682262794767,-2.0455053199756263,2.7991361684609157,2.616712175881872,0.484456096411591,0.0,-1.497793758658012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.7
CAR0072,1.02840380715595,-0.961928654001018,1.335967935820298,1.637207988169017,0.484456096411591,0.0,-0.4541049754055279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.12
CAR0107,1.6343218155148067,-1.7121340753835634,-0.3718028889030977,0.009022928448975136,-0.755751510402082,0.0,-0.8555237381949448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.07
CAR0271,-1.0923092221000483,-0.0711957355339677,-0.4407363466718806,-0.8427881742230935,-0.755751510402082,0.0,1.3121375808679065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.27
CAR0103,1.02840380715595,-0.9038183293820031,0.43316200504204455,-0.006693143556044575,-0.755751510402082,0.0,0.10788129249965579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.31
